"id_contenedor","fecha_registro","num_kg_depositado","num_m3_depositado","num_nivel_llenado","num_aperturas","num_nivel_bateria"
251,2016-06-01 00:00:00,962,686,5,202,97
252,2016-06-01 00:00:00,2.620,2.018,96,2.662,99
253,2016-06-01 00:00:00,160,954,82,2.238,43
254,2016-06-01 00:00:00,5.293,1.349,36,245,6
255,2016-06-01 00:00:00,1.673,1.975,82,2.404,69
256,2016-06-01 00:00:00,1.042,766,92,2.211,34
257,2016-06-01 00:00:00,4.836,310,4,1.890,79
258,2016-06-01 00:00:00,2.289,1.863,79,2.426,74
259,2016-06-01 00:00:00,2.516,1.809,74,161,78
276,2016-06-01 00:00:00,3.188,644,75,2.470,44
275,2016-06-01 00:00:00,2.152,698,60,1.533,96
274,2016-06-01 00:00:00,917,265,44,1.591,66
232,2016-06-01 00:00:00,4.869,1.766,9,1.351,34
233,2016-06-01 00:00:00,863,1.286,66,334,49
234,2016-06-01 00:00:00,4.337,1.161,37,1.533,53
235,2016-06-01 00:00:00,3.998,719,27,2.704,5
236,2016-06-01 00:00:00,1.188,2.158,15,2.691,89
237,2016-06-01 00:00:00,5.333,844,48,2.522,44
238,2016-06-01 00:00:00,176,2.390,38,1.678,4
239,2016-06-01 00:00:00,2.634,1.097,99,2.141,70
240,2016-06-01 00:00:00,3.689,1.475,72,1.926,90
241,2016-06-01 00:00:00,3.749,403,77,2.424,51
242,2016-06-01 00:00:00,1.264,2.920,43,858,18
243,2016-06-01 00:00:00,3.571,1.580,64,2.306,63
244,2016-06-01 00:00:00,315,394,23,1.498,35
245,2016-06-01 00:00:00,679,2.580,10,2.536,25
246,2016-06-01 00:00:00,1.381,2.144,7,337,7
247,2016-06-01 00:00:00,4.423,1.042,99,2.661,87
248,2016-06-01 00:00:00,1.360,2.186,68,2.492,3
208,2016-06-01 00:00:00,3.181,869,31,1.840,84
231,2016-06-01 00:00:00,2.637,628,5,2.506,42
230,2016-06-01 00:00:00,418,1.289,79,1.195,73
229,2016-06-01 00:00:00,4.781,1.876,99,898,22
228,2016-06-01 00:00:00,3.009,637,24,859,14
227,2016-06-01 00:00:00,2.208,1.880,94,1.105,21
226,2016-06-01 00:00:00,5.048,2.758,26,449,33
225,2016-06-01 00:00:00,5.132,2.355,54,1.136,96
224,2016-06-01 00:00:00,2.982,401,14,600,9
223,2016-06-01 00:00:00,1.688,641,80,814,40
222,2016-06-01 00:00:00,5.285,1.878,62,669,72
221,2016-06-01 00:00:00,2.468,2.483,31,1.741,21
220,2016-06-01 00:00:00,483,1.166,70,971,84
219,2016-06-01 00:00:00,2.677,1.553,61,2.787,73
218,2016-06-01 00:00:00,4.580,1.883,74,100,46
217,2016-06-01 00:00:00,1.610,1.733,85,1.489,41
216,2016-06-01 00:00:00,3.898,529,95,2.143,86
215,2016-06-01 00:00:00,790,2.183,2,1.671,73
214,2016-06-01 00:00:00,848,153,73,443,5
213,2016-06-01 00:00:00,905,918,94,2.298,34
212,2016-06-01 00:00:00,2.226,643,33,2.025,23
211,2016-06-01 00:00:00,237,948,94,2.474,13
210,2016-06-01 00:00:00,5.341,222,82,1.598,84
209,2016-06-01 00:00:00,686,1.383,92,2.413,1
201,2016-06-01 00:00:00,2.388,334,18,2.661,96
140,2016-06-01 00:00:00,5.324,280,15,1.928,30
141,2016-06-01 00:00:00,2.778,914,32,1.739,79
142,2016-06-01 00:00:00,3.739,2.181,65,702,81
143,2016-06-01 00:00:00,2.706,1.078,23,97,16
144,2016-06-01 00:00:00,5.277,2.618,18,2.430,7
145,2016-06-01 00:00:00,850,1.367,30,274,62
146,2016-06-01 00:00:00,2.884,413,51,135,84
147,2016-06-01 00:00:00,2.105,1.838,0,2.893,41
148,2016-06-01 00:00:00,740,2.709,4,1.356,91
149,2016-06-01 00:00:00,5.270,292,39,2.325,20
150,2016-06-01 00:00:00,1.263,2.572,78,2.282,95
151,2016-06-01 00:00:00,4.294,1.445,7,2.669,52
152,2016-06-01 00:00:00,2.361,1.163,64,1.327,63
153,2016-06-01 00:00:00,3.951,1.493,61,261,56
154,2016-06-01 00:00:00,3.457,653,87,1.447,26
155,2016-06-01 00:00:00,5.380,2.024,57,176,65
156,2016-06-01 00:00:00,3.286,1.893,93,2.463,1
157,2016-06-01 00:00:00,2.138,1.182,20,839,5
158,2016-06-01 00:00:00,177,2.509,91,2.287,4
159,2016-06-01 00:00:00,3.661,902,2,2.629,6
160,2016-06-01 00:00:00,2.679,2.846,85,2.253,27
161,2016-06-01 00:00:00,4.885,1.538,33,1.415,39
162,2016-06-01 00:00:00,2.050,1.464,37,2.011,30
163,2016-06-01 00:00:00,3.773,2.518,41,1.683,91
164,2016-06-01 00:00:00,3.057,646,50,2.444,94
165,2016-06-01 00:00:00,2.736,203,32,698,77
166,2016-06-01 00:00:00,5.031,2.078,10,1.446,36
167,2016-06-01 00:00:00,178,510,46,591,48
168,2016-06-01 00:00:00,3.074,2.667,90,1.925,67
169,2016-06-01 00:00:00,3.321,1.078,93,799,17
170,2016-06-01 00:00:00,1.346,170,49,2.928,15
171,2016-06-01 00:00:00,1.290,1.978,50,2.540,47
172,2016-06-01 00:00:00,3.873,2.931,85,1.302,57
173,2016-06-01 00:00:00,3.057,1.064,82,255,36
174,2016-06-01 00:00:00,415,1.539,7,2.924,62
175,2016-06-01 00:00:00,3.584,796,60,2.767,80
176,2016-06-01 00:00:00,5.087,1.133,40,866,29
177,2016-06-01 00:00:00,2.439,1.517,55,2.340,3
178,2016-06-01 00:00:00,3.284,1.558,94,611,55
179,2016-06-01 00:00:00,1.811,805,59,450,47
180,2016-06-01 00:00:00,2.511,1.941,53,2.622,19
181,2016-06-01 00:00:00,3.662,838,41,1.888,91
182,2016-06-01 00:00:00,2.804,2.788,32,2.804,86
183,2016-06-01 00:00:00,956,264,62,2.817,10
184,2016-06-01 00:00:00,2.180,604,41,430,24
185,2016-06-01 00:00:00,347,156,10,1.185,31
186,2016-06-01 00:00:00,4.815,2.328,19,1.197,30
187,2016-06-01 00:00:00,2.306,1.659,60,763,41
188,2016-06-01 00:00:00,3.063,2.788,1,335,94
189,2016-06-01 00:00:00,325,2.634,60,1.824,11
190,2016-06-01 00:00:00,392,1.397,95,129,28
191,2016-06-01 00:00:00,820,2.122,97,2.098,13
192,2016-06-01 00:00:00,1.093,2.534,7,1.564,91
193,2016-06-01 00:00:00,2.200,1.353,96,2.155,90
194,2016-06-01 00:00:00,4.457,710,71,1.844,88
195,2016-06-01 00:00:00,265,2.774,24,291,46
196,2016-06-01 00:00:00,1.769,160,4,2.529,39
197,2016-06-01 00:00:00,4.552,2.567,16,713,91
198,2016-06-01 00:00:00,997,666,69,2.099,63
199,2016-06-01 00:00:00,378,1.758,91,2.167,19
200,2016-06-01 00:00:00,4.043,717,88,1.932,34
202,2016-06-01 00:00:00,760,2.245,18,2.279,59
203,2016-06-01 00:00:00,3.045,1.378,67,385,6
204,2016-06-01 00:00:00,1.244,173,34,1.733,30
205,2016-06-01 00:00:00,3.624,648,88,2.298,79
206,2016-06-01 00:00:00,1.302,267,45,1.114,42
137,2016-06-01 00:00:00,3.719,1.894,51,2.201,23
138,2016-06-01 00:00:00,1.659,462,40,2.039,62
139,2016-06-01 00:00:00,4.450,1.817,98,1.864,41
455,2016-06-01 00:00:00,4.466,493,88,1.184,42
444,2016-06-01 00:00:00,1.973,2.115,91,526,12
445,2016-06-01 00:00:00,468,2.855,24,1.715,7
446,2016-06-01 00:00:00,3.443,212,42,783,23
447,2016-06-01 00:00:00,4.507,2.089,51,1.228,71
448,2016-06-01 00:00:00,389,868,74,1.899,61
449,2016-06-01 00:00:00,4.785,2.361,13,2.758,49
450,2016-06-01 00:00:00,5.137,1.668,62,2.610,31
456,2016-06-01 00:00:00,5.070,2.788,21,41,44
457,2016-06-01 00:00:00,893,1.788,39,2.441,80
458,2016-06-01 00:00:00,1.313,1.944,47,2.846,69
459,2016-06-01 00:00:00,652,2.215,55,2.629,75
460,2016-06-01 00:00:00,3.667,2.493,78,2.199,89
461,2016-06-01 00:00:00,178,2.876,47,2.498,43
462,2016-06-01 00:00:00,720,1.795,96,622,51
463,2016-06-01 00:00:00,2.941,1.052,86,76,60
464,2016-06-01 00:00:00,3.681,802,25,1.654,59
465,2016-06-01 00:00:00,820,504,48,32,26
466,2016-06-01 00:00:00,4.811,1.323,43,79,49
467,2016-06-01 00:00:00,4.356,2.076,32,2.758,5
468,2016-06-01 00:00:00,1.902,2.036,99,1.770,89
469,2016-06-01 00:00:00,426,2.660,85,1.244,7
451,2016-06-01 00:00:00,434,1.714,34,2.315,20
470,2016-06-01 00:00:00,4.362,2.206,15,2.801,29
471,2016-06-01 00:00:00,531,2.426,48,176,20
472,2016-06-01 00:00:00,1.361,1.749,84,2.492,72
473,2016-06-01 00:00:00,3.844,1.144,88,2.042,9
474,2016-06-01 00:00:00,5.120,2.749,86,175,44
207,2016-06-01 00:00:00,5.052,666,54,1.854,65
452,2016-06-01 00:00:00,466,2.521,55,1.629,18
453,2016-06-01 00:00:00,3.506,880,42,900,79
454,2016-06-01 00:00:00,2.959,318,34,2.824,42
441,2016-06-01 00:00:00,999,1.387,80,833,66
442,2016-06-01 00:00:00,639,124,60,552,30
443,2016-06-01 00:00:00,3.678,648,48,1.068,95
430,2016-06-01 00:00:00,5.281,2.623,95,695,11
431,2016-06-01 00:00:00,405,692,42,1.332,63
432,2016-06-01 00:00:00,5.402,2.252,24,308,5
433,2016-06-01 00:00:00,4.096,374,76,2.929,46
434,2016-06-01 00:00:00,1.652,556,21,2.751,5
435,2016-06-01 00:00:00,4.225,2.846,36,1.095,13
436,2016-06-01 00:00:00,5.218,2.755,26,1.787,56
437,2016-06-01 00:00:00,4.372,950,48,826,86
438,2016-06-01 00:00:00,2.014,1.660,82,1.903,88
427,2016-06-01 00:00:00,4.787,2.039,53,195,6
428,2016-06-01 00:00:00,2.548,1.523,16,74,44
429,2016-06-01 00:00:00,3.605,2.630,8,308,86
422,2016-06-01 00:00:00,2.703,2.601,58,2.808,92
423,2016-06-01 00:00:00,2.964,799,43,1.473,30
424,2016-06-01 00:00:00,2.909,1.385,42,1.264,64
425,2016-06-01 00:00:00,1.220,1.965,60,2.133,43
439,2016-06-01 00:00:00,1.687,2.787,51,2.648,1
440,2016-06-01 00:00:00,473,2.900,82,2.405,6
419,2016-06-01 00:00:00,3.364,807,1,1.077,45
420,2016-06-01 00:00:00,3.320,1.051,29,2.032,7
418,2016-06-01 00:00:00,3.445,1.652,72,41,85
417,2016-06-01 00:00:00,789,818,23,2.229,67
416,2016-06-01 00:00:00,3.870,1.316,25,1.666,74
415,2016-06-01 00:00:00,5.017,1.046,51,1.759,42
414,2016-06-01 00:00:00,4.845,1.906,88,2.608,74
413,2016-06-01 00:00:00,404,1.155,76,1.209,68
412,2016-06-01 00:00:00,3.656,400,68,707,47
411,2016-06-01 00:00:00,2.045,2.869,86,420,33
410,2016-06-01 00:00:00,2.737,319,45,1.378,90
409,2016-06-01 00:00:00,3.701,2.368,44,81,82
421,2016-06-01 00:00:00,4.771,128,40,356,81
346,2016-06-01 00:00:00,3.082,258,43,2.742,25
426,2016-06-01 00:00:00,561,1.670,15,599,67
406,2016-06-01 00:00:00,200,2.583,0,59,59
405,2016-06-01 00:00:00,5.238,2.028,68,2.583,17
404,2016-06-01 00:00:00,1.188,2.537,15,117,27
403,2016-06-01 00:00:00,534,2.424,22,1.853,75
402,2016-06-01 00:00:00,207,1.642,80,1.136,57
401,2016-06-01 00:00:00,5.294,1.085,69,490,35
400,2016-06-01 00:00:00,3.394,124,90,1.867,22
399,2016-06-01 00:00:00,2.308,1.269,48,2.485,0
398,2016-06-01 00:00:00,2.756,1.480,17,1.714,81
397,2016-06-01 00:00:00,2.238,2.680,12,2.212,32
396,2016-06-01 00:00:00,2.527,740,33,578,50
395,2016-06-01 00:00:00,3.505,1.544,6,1.349,78
394,2016-06-01 00:00:00,960,1.419,98,1.266,8
393,2016-06-01 00:00:00,3.354,914,77,195,74
392,2016-06-01 00:00:00,531,2.327,63,1.049,24
391,2016-06-01 00:00:00,2.331,1.645,3,2.038,48
390,2016-06-01 00:00:00,2.844,633,30,2.583,72
389,2016-06-01 00:00:00,3.627,749,78,912,72
388,2016-06-01 00:00:00,3.780,1.898,8,367,76
387,2016-06-01 00:00:00,510,1.927,22,901,93
386,2016-06-01 00:00:00,854,2.446,64,1.332,32
385,2016-06-01 00:00:00,182,1.452,63,838,64
384,2016-06-01 00:00:00,3.137,635,4,980,98
383,2016-06-01 00:00:00,1.310,2.447,49,2.628,38
382,2016-06-01 00:00:00,3.480,851,23,2.376,37
381,2016-06-01 00:00:00,3.115,2.705,48,2.411,53
380,2016-06-01 00:00:00,1.068,1.662,3,229,92
378,2016-06-01 00:00:00,3.091,1.001,86,773,20
377,2016-06-01 00:00:00,969,1.125,41,1.149,35
376,2016-06-01 00:00:00,2.647,414,66,1.565,23
375,2016-06-01 00:00:00,1.394,957,79,1.842,94
374,2016-06-01 00:00:00,3.558,404,96,701,96
373,2016-06-01 00:00:00,1.884,2.901,99,343,72
372,2016-06-01 00:00:00,2.458,780,89,1.324,92
371,2016-06-01 00:00:00,737,686,72,1.644,70
370,2016-06-01 00:00:00,763,871,3,1.284,47
369,2016-06-01 00:00:00,3.656,569,17,145,42
368,2016-06-01 00:00:00,3.577,879,56,2.119,41
367,2016-06-01 00:00:00,939,193,60,146,66
366,2016-06-01 00:00:00,4.585,858,89,368,19
365,2016-06-01 00:00:00,3.501,1.659,4,1.303,37
364,2016-06-01 00:00:00,1.989,1.997,39,1.251,66
363,2016-06-01 00:00:00,4.557,940,66,2.668,66
362,2016-06-01 00:00:00,3.145,2.111,2,806,90
361,2016-06-01 00:00:00,4.110,1.736,85,2.686,82
360,2016-06-01 00:00:00,4.361,1.825,37,134,15
359,2016-06-01 00:00:00,4.376,217,98,2.129,23
358,2016-06-01 00:00:00,1.850,2.510,9,2.003,65
357,2016-06-01 00:00:00,4.589,2.551,87,1.299,86
356,2016-06-01 00:00:00,3.415,1.089,73,57,16
355,2016-06-01 00:00:00,5.230,2.417,52,927,6
354,2016-06-01 00:00:00,168,479,54,2.164,15
353,2016-06-01 00:00:00,454,118,67,1.918,96
352,2016-06-01 00:00:00,4.903,2.212,47,524,77
351,2016-06-01 00:00:00,515,2.239,76,349,70
350,2016-06-01 00:00:00,5.117,2.588,37,557,3
349,2016-06-01 00:00:00,4.481,1.858,30,929,67
348,2016-06-01 00:00:00,4.980,1.732,51,2.004,11
335,2016-06-01 00:00:00,1.307,426,68,1.185,58
336,2016-06-01 00:00:00,4.443,806,50,2.836,24
337,2016-06-01 00:00:00,609,1.444,54,63,15
338,2016-06-01 00:00:00,1.336,2.224,20,1.229,67
339,2016-06-01 00:00:00,4.262,2.625,57,2.633,6
340,2016-06-01 00:00:00,346,874,17,2.257,47
341,2016-06-01 00:00:00,1.286,2.034,52,111,50
342,2016-06-01 00:00:00,4.880,2.726,76,1.622,64
343,2016-06-01 00:00:00,2.161,2.734,78,807,85
344,2016-06-01 00:00:00,4.367,2.078,38,2.126,64
345,2016-06-01 00:00:00,2.872,1.121,92,2.455,4
347,2016-06-01 00:00:00,4.086,1.555,45,719,86
379,2016-06-01 00:00:00,3.086,2.023,50,83,4
407,2016-06-01 00:00:00,5.314,220,18,381,79
408,2016-06-01 00:00:00,2.977,2.205,70,397,35
512,2016-06-01 00:00:00,985,1.105,19,434,73
513,2016-06-01 00:00:00,2.930,161,69,1.697,44
514,2016-06-01 00:00:00,5.318,553,26,2.167,4
515,2016-06-01 00:00:00,5.402,1.796,56,853,63
516,2016-06-01 00:00:00,2.666,2.449,53,1.753,32
517,2016-06-01 00:00:00,4.149,2.100,80,2.763,65
518,2016-06-01 00:00:00,3.798,422,95,2.108,28
519,2016-06-01 00:00:00,4.963,2.411,69,2.214,67
520,2016-06-01 00:00:00,5.398,1.097,78,2.881,23
521,2016-06-01 00:00:00,3.505,2.001,34,112,77
522,2016-06-01 00:00:00,777,360,17,2.294,80
523,2016-06-01 00:00:00,2.959,1.009,79,1.748,49
524,2016-06-01 00:00:00,3.808,1.798,3,2.703,1
525,2016-06-01 00:00:00,3.559,341,26,1.992,41
526,2016-06-01 00:00:00,5.262,1.475,85,1.807,60
527,2016-06-01 00:00:00,578,2.824,21,1.235,36
528,2016-06-01 00:00:00,907,143,90,1.418,75
529,2016-06-01 00:00:00,1.095,410,19,1.468,96
530,2016-06-01 00:00:00,325,488,28,201,11
531,2016-06-01 00:00:00,2.234,2.069,25,2.618,37
532,2016-06-01 00:00:00,3.033,1.248,47,2.101,11
533,2016-06-01 00:00:00,218,1.124,54,1.026,67
534,2016-06-01 00:00:00,3.620,352,5,80,3
535,2016-06-01 00:00:00,4.752,1.126,41,1.946,62
536,2016-06-01 00:00:00,3.736,1.812,5,903,32
537,2016-06-01 00:00:00,1.276,2.092,30,1.294,69
538,2016-06-01 00:00:00,1.460,2.878,8,888,33
539,2016-06-01 00:00:00,856,1.370,41,2.562,46
540,2016-06-01 00:00:00,2.992,1.206,3,411,75
541,2016-06-01 00:00:00,367,1.101,72,828,33
542,2016-06-01 00:00:00,5.112,1.563,18,479,3
543,2016-06-01 00:00:00,837,1.830,86,1.448,80
544,2016-06-01 00:00:00,3.172,2.742,93,144,45
545,2016-06-01 00:00:00,910,1.331,24,1.398,59
546,2016-06-01 00:00:00,2.995,590,62,1.478,99
547,2016-06-01 00:00:00,1.190,1.036,0,1.426,6
548,2016-06-01 00:00:00,4.979,617,64,2.767,35
549,2016-06-01 00:00:00,5.363,2.526,80,2.316,1
550,2016-06-01 00:00:00,2.275,1.565,99,2.784,96
551,2016-06-01 00:00:00,350,2.480,25,1.024,76
552,2016-06-01 00:00:00,3.468,2.037,43,2.688,20
553,2016-06-01 00:00:00,1.113,2.931,40,933,59
475,2016-06-01 00:00:00,2.677,699,39,1.163,49
476,2016-06-01 00:00:00,1.364,1.530,43,2.212,25
477,2016-06-01 00:00:00,4.758,985,19,2.272,29
478,2016-06-01 00:00:00,391,2.632,92,945,43
479,2016-06-01 00:00:00,3.072,2.682,11,2.260,25
480,2016-06-01 00:00:00,968,288,36,2.910,46
481,2016-06-01 00:00:00,4.904,1.482,80,2.450,17
482,2016-06-01 00:00:00,1.004,1.717,39,709,46
483,2016-06-01 00:00:00,5.180,2.627,37,2.900,46
484,2016-06-01 00:00:00,158,1.854,77,1.601,89
485,2016-06-01 00:00:00,1.284,1.084,61,1.711,62
486,2016-06-01 00:00:00,2.931,2.795,48,1.400,51
487,2016-06-01 00:00:00,5.408,1.035,75,627,51
488,2016-06-01 00:00:00,3.363,2.537,19,1.548,63
489,2016-06-01 00:00:00,3.543,1.102,0,210,58
490,2016-06-01 00:00:00,1.231,230,50,2.859,33
491,2016-06-01 00:00:00,1.688,2.138,53,2.014,27
492,2016-06-01 00:00:00,3.284,235,74,2.370,9
493,2016-06-01 00:00:00,4.399,2.090,25,2.095,90
494,2016-06-01 00:00:00,414,1.155,49,483,50
495,2016-06-01 00:00:00,2.232,2.728,91,1.598,44
496,2016-06-01 00:00:00,2.165,728,15,1.320,0
497,2016-06-01 00:00:00,3.040,2.336,2,973,6
498,2016-06-01 00:00:00,2.505,1.035,57,1.805,91
499,2016-06-01 00:00:00,2.909,2.649,63,2.903,26
500,2016-06-01 00:00:00,1.380,1.674,97,1.835,93
501,2016-06-01 00:00:00,4.990,2.506,50,2.727,46
502,2016-06-01 00:00:00,2.952,2.528,83,2.515,17
503,2016-06-01 00:00:00,277,2.852,44,1.116,23
504,2016-06-01 00:00:00,2.902,898,78,1.331,21
505,2016-06-01 00:00:00,3.991,2.109,72,2.863,50
506,2016-06-01 00:00:00,4.246,2.826,64,2.702,83
507,2016-06-01 00:00:00,4.503,642,5,1.963,54
508,2016-06-01 00:00:00,5.387,1.166,30,354,10
509,2016-06-01 00:00:00,2.433,1.169,93,1.161,72
510,2016-06-01 00:00:00,789,2.180,23,2.172,80
511,2016-06-01 00:00:00,2.376,2.821,13,2.153,14
303,2016-06-01 00:00:00,4.074,653,43,1.157,40
304,2016-06-01 00:00:00,3.970,2.824,49,2.139,23
305,2016-06-01 00:00:00,1.844,532,24,466,15
306,2016-06-01 00:00:00,1.275,1.923,28,2.810,55
307,2016-06-01 00:00:00,880,1.381,5,66,66
308,2016-06-01 00:00:00,2.403,481,15,1.184,18
309,2016-06-01 00:00:00,1.979,1.406,14,548,49
310,2016-06-01 00:00:00,2.712,2.025,49,1.345,32
311,2016-06-01 00:00:00,4.174,1.094,84,1.778,30
312,2016-06-01 00:00:00,2.913,290,62,141,44
313,2016-06-01 00:00:00,898,187,21,887,12
314,2016-06-01 00:00:00,702,2.925,99,432,68
315,2016-06-01 00:00:00,5.162,1.046,44,1.386,19
316,2016-06-01 00:00:00,2.978,1.243,23,1.111,47
317,2016-06-01 00:00:00,937,1.548,80,2.519,16
318,2016-06-01 00:00:00,638,1.039,98,2.178,93
319,2016-06-01 00:00:00,1.976,2.283,52,1.499,5
320,2016-06-01 00:00:00,1.905,1.552,33,190,54
321,2016-06-01 00:00:00,1.849,1.982,43,824,59
322,2016-06-01 00:00:00,972,898,95,1.818,59
323,2016-06-01 00:00:00,1.167,2.882,49,1.042,4
324,2016-06-01 00:00:00,1.467,2.448,48,1.235,34
325,2016-06-01 00:00:00,2.974,1.801,22,1.254,15
326,2016-06-01 00:00:00,200,1.974,96,532,36
327,2016-06-01 00:00:00,4.817,988,41,544,26
328,2016-06-01 00:00:00,3.304,2.035,92,2.204,84
329,2016-06-01 00:00:00,2.550,549,75,1.697,79
330,2016-06-01 00:00:00,3.467,2.583,28,699,18
331,2016-06-01 00:00:00,3.588,1.427,31,630,25
332,2016-06-01 00:00:00,5.385,1.706,69,1.248,60
333,2016-06-01 00:00:00,545,2.734,80,1.762,29
334,2016-06-01 00:00:00,3.657,2.130,43,1.689,95
66,2016-06-01 00:00:00,5.251,281,21,995,2
98,2016-06-01 00:00:00,2.891,881,27,2.043,82
97,2016-06-01 00:00:00,1.351,2.651,17,1.052,30
96,2016-06-01 00:00:00,978,297,65,1.708,15
95,2016-06-01 00:00:00,2.109,1.028,46,1.714,67
94,2016-06-01 00:00:00,3.130,2.550,48,1.626,41
93,2016-06-01 00:00:00,2.455,2.576,98,122,88
92,2016-06-01 00:00:00,618,1.938,43,1.452,52
91,2016-06-01 00:00:00,1.785,143,34,2.585,74
132,2016-06-01 00:00:00,555,2.339,78,1.888,78
89,2016-06-01 00:00:00,3.156,2.203,86,2.765,37
88,2016-06-01 00:00:00,3.644,2.629,54,1.376,76
87,2016-06-01 00:00:00,2.673,225,76,812,11
86,2016-06-01 00:00:00,2.402,210,98,1.727,33
85,2016-06-01 00:00:00,3.806,973,86,991,94
84,2016-06-01 00:00:00,844,2.112,69,713,75
83,2016-06-01 00:00:00,209,2.727,48,22,15
82,2016-06-01 00:00:00,1.646,1.295,49,2.118,80
81,2016-06-01 00:00:00,3.091,2.085,73,924,10
80,2016-06-01 00:00:00,4.115,2.232,61,2.264,16
79,2016-06-01 00:00:00,4.482,2.751,87,2.707,53
78,2016-06-01 00:00:00,4.423,1.702,31,1.278,12
77,2016-06-01 00:00:00,565,1.515,91,290,71
76,2016-06-01 00:00:00,3.629,1.074,89,2.208,97
75,2016-06-01 00:00:00,4.937,2.867,6,1.370,85
74,2016-06-01 00:00:00,1.007,1.417,96,2.916,10
73,2016-06-01 00:00:00,615,1.409,64,2.787,97
72,2016-06-01 00:00:00,4.924,511,82,1.259,42
71,2016-06-01 00:00:00,3.726,1.270,35,2.553,89
70,2016-06-01 00:00:00,3.424,2.215,40,2.392,14
69,2016-06-01 00:00:00,2.841,804,20,2.481,20
68,2016-06-01 00:00:00,2.186,170,52,1.768,10
67,2016-06-01 00:00:00,3.158,1.722,18,1.516,18
90,2016-06-01 00:00:00,4.045,240,10,2.154,36
131,2016-06-01 00:00:00,141,2.282,25,542,78
130,2016-06-01 00:00:00,1.624,1.441,84,572,9
129,2016-06-01 00:00:00,2.291,1.166,17,540,78
128,2016-06-01 00:00:00,4.097,586,10,2.707,91
127,2016-06-01 00:00:00,4.909,2.131,63,801,28
126,2016-06-01 00:00:00,3.458,808,33,290,83
125,2016-06-01 00:00:00,1.619,1.381,96,1.888,28
124,2016-06-01 00:00:00,5.259,2.408,5,1.711,61
123,2016-06-01 00:00:00,630,1.483,36,2.597,97
122,2016-06-01 00:00:00,4.882,2.213,85,1.472,1
121,2016-06-01 00:00:00,3.694,770,84,1.044,19
120,2016-06-01 00:00:00,629,2.749,78,1.643,13
119,2016-06-01 00:00:00,1.291,441,20,117,66
118,2016-06-01 00:00:00,5.337,2.452,84,504,4
117,2016-06-01 00:00:00,4.791,2.758,7,227,70
116,2016-06-01 00:00:00,2.420,2.502,90,1.451,59
115,2016-06-01 00:00:00,1.826,2.673,16,476,98
114,2016-06-01 00:00:00,3.051,2.057,87,1.496,56
113,2016-06-01 00:00:00,3.683,2.388,47,86,10
112,2016-06-01 00:00:00,2.838,1.011,77,131,15
111,2016-06-01 00:00:00,4.295,743,28,512,68
110,2016-06-01 00:00:00,4.499,1.207,29,1.593,29
109,2016-06-01 00:00:00,2.194,2.843,6,2.101,86
108,2016-06-01 00:00:00,1.328,2.903,68,328,89
107,2016-06-01 00:00:00,400,1.816,61,1.078,96
106,2016-06-01 00:00:00,4.095,1.667,15,520,75
105,2016-06-01 00:00:00,2.836,297,76,2.214,51
104,2016-06-01 00:00:00,2.625,1.335,25,2.656,87
103,2016-06-01 00:00:00,1.174,1.055,43,2.279,81
102,2016-06-01 00:00:00,731,2.156,15,1.053,82
101,2016-06-01 00:00:00,4.812,883,84,2.805,24
100,2016-06-01 00:00:00,1.813,1.044,99,2.866,12
99,2016-06-01 00:00:00,1.047,2.665,5,1.835,16
135,2016-06-01 00:00:00,2.710,1.826,20,2.783,67
134,2016-06-01 00:00:00,3.503,1.649,40,1.918,22
133,2016-06-01 00:00:00,745,2.868,61,506,42
56,2016-06-01 00:00:00,5.174,614,12,1.587,28
55,2016-06-01 00:00:00,4.657,1.274,0,790,29
49,2016-06-01 00:00:00,4.755,2.485,22,1.587,9
50,2016-06-01 00:00:00,2.115,1.575,27,2.220,3
51,2016-06-01 00:00:00,2.540,2.253,65,1.962,65
52,2016-06-01 00:00:00,3.546,589,67,1.251,26
53,2016-06-01 00:00:00,5.167,2.350,53,1.379,57
54,2016-06-01 00:00:00,380,473,37,2.085,10
136,2016-06-01 00:00:00,3.402,2.725,63,952,18
57,2016-06-01 00:00:00,1.453,2.512,33,1.978,26
64,2016-06-01 00:00:00,1.542,1.451,52,1.225,8
63,2016-06-01 00:00:00,4.357,560,49,933,23
61,2016-06-01 00:00:00,2.322,1.824,34,1.907,29
60,2016-06-01 00:00:00,2.069,1.860,96,129,55
59,2016-06-01 00:00:00,351,796,32,1.137,85
58,2016-06-01 00:00:00,5.295,953,95,2.925,54
62,2016-06-01 00:00:00,865,691,78,2.327,5
6,2016-06-01 00:00:00,2.135,1.762,70,1.747,28
5,2016-06-01 00:00:00,3.646,609,61,791,10
4,2016-06-01 00:00:00,2.552,1.464,76,1.119,0
27,2016-06-01 00:00:00,3.546,1.562,32,856,13
23,2016-06-01 00:00:00,3.589,2.134,36,1.959,54
40,2016-06-01 00:00:00,3.713,1.263,59,1.856,97
39,2016-06-01 00:00:00,666,438,24,730,89
38,2016-06-01 00:00:00,3.381,2.633,25,2.537,73
37,2016-06-01 00:00:00,5.044,1.905,23,1.093,85
36,2016-06-01 00:00:00,2.790,1.848,81,432,24
28,2016-06-01 00:00:00,2.166,145,16,352,29
29,2016-06-01 00:00:00,1.820,1.957,29,1.430,56
30,2016-06-01 00:00:00,541,839,20,1.961,69
31,2016-06-01 00:00:00,2.415,590,28,2.014,87
